ssid,disab,index
17630681,80,1
17631181,80,1
17636531,80,1
17653932,80,1
17684218,80,1
17685982,80,1
17689236,80,1
17698561,80,1
17699207,80,1
17704723,80,1
17713323,80,1
17726891,80,1
17729459,80,1
17744067,80,1
17745926,80,1
17747155,80,1
17747546,80,1
17749174,80,1
17749670,80,1
17750652,80,1
17753406,80,1
17759323,80,1
17760585,80,1
17760909,80,1
17764173,80,1
17767571,80,1
17773547,80,1
17774241,80,1
17778948,80,1
17787645,80,1
17788633,80,1
17803098,80,1
17805023,80,1
17816041,80,1
17830737,80,1
17831989,80,1
17840376,80,1
17842603,80,1
17843723,80,1
17845416,80,1
17860296,80,1
17862981,80,1
17866812,80,1
17869862,80,1
17871581,80,1
17879450,80,1
17889561,80,1
17905672,80,1
17913322,80,1
17917395,80,1
17924987,80,1
17925274,80,1
17929385,80,1
17933765,80,1
17933994,80,1
17936276,80,1
17938031,80,1
17938694,80,1
17938724,80,1
17939410,80,1
17946921,80,1
17947154,80,1
17950430,80,1
17951798,80,1
17955939,80,1
17956110,80,1
17957184,80,1
17958180,80,1
17958431,80,1
17961823,80,1
17963389,80,1
17973341,80,1
17977339,80,1
17977347,80,1
17978009,80,1
17978688,80,1
17984904,80,1
17987504,80,1
17988330,80,1
17989779,80,1
17995671,80,1
18004156,80,1
18005772,80,1
18005926,80,1
18009867,80,1
18010016,80,1
18013708,80,1
18013880,80,1
18014801,80,1
18014917,80,1
18015824,80,1
18016065,80,1
18016324,80,1
18022723,80,1
18024181,80,1
18026400,80,1
18026990,80,1
18028160,80,1
18028667,80,1
18030343,80,1
18030750,80,1
18033733,80,1
18035124,80,1
18036724,80,1
18038344,80,1
18041094,80,1
18041507,80,1
18041914,80,1
18042325,80,1
18050689,80,1
18052320,80,1
18053327,80,1
18054331,80,1
18059252,80,1
18060986,80,1
18063500,80,1
18064647,80,1
18068960,80,1
18086640,80,1
18096301,80,1
18097456,80,1
18098444,80,1
18098495,80,1
18101941,80,1
18104339,80,1
18104347,80,1
18120326,80,1
18147836,80,1
18150926,80,1
18180388,80,1
18186270,80,1
18194214,80,1
18196748,80,1
18215726,80,1
18230857,80,1
18230873,80,1
18231004,80,1
18241247,80,1
18247172,80,1
18251706,80,1
18286534,80,1
18286887,80,1
18287662,80,1
18291244,80,1
18292518,80,1
18298370,80,1
18300006,80,1
18311946,80,1
18320538,80,1
18323405,80,1
18323596,80,1
18324304,80,1
18324460,80,1
18327303,80,1
18336108,80,1
18337201,80,1
18338518,80,1
18340490,80,1
18347304,80,1
18347347,80,1
18348084,80,1
18355285,80,1
18373194,80,1
18384358,80,1
18390641,80,1
18393357,80,1
18393632,80,1
18394949,80,1
18409989,80,1
18413986,80,1
18415105,80,1
18462057,80,1
18477933,80,1
18478239,80,1
18478581,80,1
18481051,80,1
18481094,80,1
18486231,80,1
18486258,80,1
18491340,80,1
18500218,80,1
18501621,80,1
18507182,80,1
18513778,80,1
18515401,80,1
18522963,80,1
18536182,80,1
18536336,80,1
18537065,80,1
18544665,80,1
18548113,80,1
18551793,80,1
18552471,80,1
18553958,80,1
18559298,80,1
18567428,80,1
18571107,80,1
18575005,80,1
18576184,80,1
18579329,80,1
18583482,80,1
18585280,80,1
18591515,80,1
18595219,80,1
18595243,80,1
18595383,80,1
18597106,80,1
18608310,80,1
18608590,80,1
18621651,80,1
18628893,80,1
18630162,80,1
18630332,80,1
18642799,80,1
18647669,80,1
18649815,80,1
18651275,80,1
18654894,80,1
18669859,80,1
18672663,80,1
18705154,80,1
18711049,80,1
18716865,80,1
18719279,80,1
18720382,80,1
18727255,80,1
18729010,80,1
18733506,80,1
18736882,80,1
18739334,80,1
18739377,80,1
18742033,80,1
18743005,80,1
18743080,80,1
18743587,80,1
18750648,80,1
18751415,80,1
18753930,80,1
18753949,80,1
18756492,80,1
18761364,80,1
18764258,80,1
18766137,80,1
18774121,80,1
18774261,80,1
18790666,80,1
18791166,80,1
18792081,80,1
18797296,80,1
18798934,80,1
18798985,80,1
18801366,80,1
18805159,80,1
18807674,80,1
18808212,80,1
18809073,80,1
18809782,80,1
18809820,80,1
18818730,80,1
18825109,80,1
18827993,80,1
18830439,80,1
18844103,80,1
18849296,80,1
18850901,80,1
18859461,80,1
18859747,80,1
18865860,80,1
18869246,80,1
18873782,80,1
18880398,80,1
18881823,80,1
18884792,80,1
18889468,80,1
18891055,80,1
18896626,80,1
18901948,80,1
18906745,80,1
18919200,80,1
18919626,80,1
18920527,80,1
18920950,80,1
18921493,80,1
18926266,80,1
18926339,80,1
18930964,80,1
18938361,80,1
18938388,80,1
18940773,80,1
18945740,80,1
18947530,80,1
18959695,80,1
18980201,80,1
19059795,80,1
19090226,80,1
19090234,80,1
19091745,80,1
19093098,80,1
19111878,80,1
19119771,80,1
19137680,80,1
19141858,80,1
19151586,80,1
19154402,80,1
19163053,80,1
19184352,80,1
19186525,80,1
19197977,80,1
19199031,80,1
19199775,80,1
19199988,80,1
19206135,80,1
19217846,80,1
19223986,80,1
19224001,80,1
19226209,80,1
19236530,80,1
19238037,80,1
19249233,80,1
19249861,80,1
19254997,80,1
19286872,80,1
19295707,80,1
19308965,80,1
19309007,80,1
19313012,80,1
19319584,80,1
19323107,80,1
19336020,80,1
19338058,80,1
19338163,80,1
19354231,80,1
19360754,80,1
19371268,80,1
19374313,80,1
19392109,80,1
19395183,80,1
19416741,80,1
19419333,80,1
19420013,80,1
19451784,80,1
19452810,80,1
19455453,80,1
19455801,80,1
19468563,80,1
19468709,80,1
19496192,80,1
19503938,80,1
19504314,80,1
19505337,80,1
19505949,80,1
19506430,80,1
19509073,80,1
19511523,80,1
19513607,80,1
19518722,80,1
19518730,80,1
19530374,80,1
19531974,80,1
19534175,80,1
19543697,80,1
19550960,80,1
19551258,80,1
19555687,80,1
19560427,80,1
19561415,80,1
19562500,80,1
19568290,80,1
19572123,80,1
19573987,80,1
19582633,80,1
2724251,82,1
2798727,82,1
2874814,82,1
2935414,82,1
2948796,82,1
3149099,82,1
5623995,82,1
5626323,82,1
6706231,82,1
6706258,82,1
6706401,82,1
6706436,82,1
6709281,82,1
6722334,82,1
6722563,82,1
7167725,82,1
7167822,82,1
7270887,82,1
7293828,82,1
7294182,82,1
7294735,82,1
7294948,82,1
7294964,82,1
7335520,82,1
7336071,82,1
7336438,82,1
7401434,82,1
7595670,82,1
7596596,82,1
7596928,82,1
7605447,82,1
7606923,82,1
7607008,82,1
7608551,82,1
7608837,82,1
7608853,82,1
7608918,82,1
7608985,82,1
7609108,82,1
7609655,82,1
7609663,82,1
7610017,82,1
7612230,82,1
7612478,82,1
7613733,82,1
7613849,82,1
7615108,82,1
7615205,82,1
7616597,82,1
7616627,82,1
7616708,82,1
7616759,82,1
7618808,82,1
7619081,82,1
7621736,82,1
7623275,82,1
7624093,82,1
7624220,82,1
7624824,82,1
7625405,82,1
7626401,82,1
7626444,82,1
7628129,82,1
7628498,82,1
7628625,82,1
7628935,82,1
7630360,82,1
7633351,82,1
7633459,82,1
7633807,82,1
7633963,82,1
7634218,82,1
7635737,82,1
7636040,82,1
7636180,82,1
7636601,82,1
7638892,82,1
7639414,82,1
7640552,82,1
7640625,82,1
7641079,82,1
7641745,82,1
7642962,82,1
7643519,82,1
7644566,82,1
7646550,82,1
7647670,82,1
7647999,82,1
7648332,82,1
7649193,82,1
7650108,82,1
7650841,82,1
7651171,82,1
7651481,82,1
7654642,82,1
7656203,82,1
7656475,82,1
7657714,82,1
7657722,82,1
7658656,82,1
7662009,82,1
7663919,82,1
7666268,82,1
7666276,82,1
7666683,82,1
7666942,82,1
7668333,82,1
7668511,82,1
7669186,82,1
7669623,82,1
7670826,82,1
7671849,82,1
7672845,82,1
7673043,82,1
7673736,82,1
7673744,82,1
7675143,82,1
7677383,82,1
7677847,82,1
7678150,82,1
7678649,82,1
7679262,82,1
7680066,82,1
7682328,82,1
7682549,82,1
7682700,82,1
7682719,82,1
7682891,82,1
7683995,82,1
7684665,82,1
7686900,82,1
7687281,82,1
7688458,82,1
8439788,82,1
8529930,82,1
8580340,82,1
8610363,82,1
8610797,82,1
8641501,82,1
8658811,82,1
8670153,82,1
8674655,82,1
8688001,82,1
8697450,82,1
8725209,82,1
8727465,82,1
8771995,82,1
8774927,82,1
8783594,82,1
8784124,82,1
8787808,82,1
8796432,82,1
8810923,82,1
8822034,82,1
8829306,82,1
8838135,82,1
8860920,82,1
8862257,82,1
8936498,82,1
8938229,82,1
8965552,82,1
8972834,82,1
8972974,82,1
8990794,82,1
8991502,82,1
9015167,82,1
9019081,82,1
9075313,82,1
9092528,82,1
9094083,82,1
9133232,82,1
9133976,82,1
9134107,82,1
9135944,82,1
9136193,82,1
9140530,82,1
9141243,82,1
9148639,82,1
9149651,82,1
9156151,82,1
9179089,82,1
9202226,82,1
9223258,82,1
9223290,82,1
9223967,82,1
9224211,82,1
9225501,82,1
9225633,82,1
9225919,82,1
9226001,82,1
9226303,82,1
9234225,82,1
9256849,82,1
9272569,82,1
9284346,82,1
9290834,82,1
9294503,82,1
9294643,82,1
9305998,82,1
9310142,82,1
9313176,82,1
9318135,82,1
9318348,82,1
9355944,82,1
9365508,82,1
9365737,82,1
9371672,82,1
9391800,82,1
9431640,82,1
9436707,82,1
9439846,82,1
9443029,82,1
9443282,82,1
9443290,82,1
9456171,82,1
9459391,82,1
9459596,82,1
9471766,82,1
9474919,82,1
9476083,82,1
9477543,82,1
9477624,82,1
9478086,82,1
9480994,82,1
9485821,82,1
9487476,82,1
9491619,82,1
9492860,82,1
9494324,82,1
9495010,82,1
9495592,82,1
9495843,82,1
9496483,82,1
9496971,82,1
9498095,82,1
9499784,82,1
9499849,82,1
9500022,82,1
9503862,82,1
9505067,82,1
9505970,82,1
9507515,82,1
9507582,82,1
9507590,82,1
9508430,82,1
9510036,82,1
9511261,82,1
9515836,82,1
9516700,82,1
9521631,82,1
9522506,82,1
9522999,82,1
9523081,82,1
9523154,82,1
9525440,82,1
9526110,82,1
9526188,82,1
9526919,82,1
9527206,82,1
9531696,82,1
9533036,82,1
9533753,82,1
9534636,82,1
9535195,82,1
9535349,82,1
9535632,82,1
9537252,82,1
9537716,82,1
9537910,82,1
9539174,82,1
9541012,82,1
9541519,82,1
9541764,82,1
9543031,82,1
9543058,82,1
9543147,82,1
9543783,82,1
9550380,82,1
9550925,82,1
9556745,82,1
9556990,82,1
9557423,82,1
9559744,82,1
9560254,82,1
9560904,82,1
9561676,82,1
9563156,82,1
9565760,82,1
9566104,82,1
9567208,82,1
9567801,82,1
9569898,82,1
9570470,82,1
9572066,82,1
9583742,82,1
9585206,82,1
9585710,82,1
9586318,82,1
9599231,82,1
9602186,82,1
9602445,82,1
9603174,82,1
9606173,82,1
9609016,82,1
9614001,82,1
9623256,82,1
9623787,82,1
9629505,82,1
9630325,82,1
9630767,82,1
9637036,82,1
9638822,82,1
9638954,82,1
9641548,82,1
9641661,82,1
9644997,82,1
9646736,82,1
9649158,82,1
9649328,82,1
9649484,82,1
9649956,82,1
9650148,82,1
9652574,82,1
9653775,82,1
9654135,82,1
9654569,82,1
9655069,82,1
9666990,82,1
9667954,82,1
9668225,82,1
9673490,82,1
9674209,82,1
9675493,82,1
9686061,82,1
9687300,82,1
9688196,82,1
9692665,82,1
9699899,82,1
9702520,82,1
9707905,82,1
9711295,82,1
9714529,82,1
9714855,82,1
9714863,82,1
9715398,82,1
9717900,82,1
9718176,82,1
9720219,82,1
9722173,82,1
9724176,82,1
9726772,82,1
9726799,82,1
9728287,82,1
9730486,82,1
9733612,82,1
9734996,82,1
9736328,82,1
9737340,82,1
9741011,82,1
9746609,82,1
9751440,82,1
9751572,82,1
9754199,82,1
9761217,82,1
9764569,82,1
9777113,82,1
9777318,82,1
9788123,82,1
9788328,82,1
9790101,82,1
9794824,82,1
9795332,82,1
9800379,82,1
9808663,82,1
9816909,82,1
9817905,82,1
9819630,82,1
9825673,82,1
9830367,82,1
9831789,82,1
9832548,82,1
9834338,82,1
9838244,82,1
9841946,82,1
9843817,82,1
9845097,82,1
9846239,82,1
9846573,82,1
9846727,82,1
9848991,82,1
9849769,82,1
9850678,82,1
9851100,82,1
9851542,82,1
9851658,82,1
9855319,82,1
9856153,82,1
9856307,82,1
9857613,82,1
9858784,82,1
9859233,82,1
9859535,82,1
9859675,82,1
9859772,82,1
9862587,82,1
9863575,82,1
9864237,82,1
9868720,82,1
9869662,82,1
9870113,82,1
9870318,82,1
9871209,82,1
9872590,82,1
9873163,82,1
9874240,82,1
9876472,82,1
9877215,82,1
9877622,82,1
9878785,82,1
9879765,82,1
9880313,82,1
9882200,82,1
9889051,82,1
9889477,82,1
9889493,82,1
9890041,82,1
9892052,82,1
9893962,82,1
9895094,82,1
9897402,82,1
9898867,82,1
9898948,82,1
9900195,82,1
9903267,82,1
9905200,82,1
9905537,82,1
9907319,82,1
9912975,82,1
9913122,82,1
9919023,82,1
9921516,82,1
9927050,82,1
9927778,82,1
9930922,82,1
9931791,82,1
9934057,82,1
9936475,82,1
9936475,82,2
9941002,82,1
9942327,82,1
9942564,82,1
9945075,82,1
9950931,82,1
9951172,82,1
9952365,82,1
9952365,82,2
9953345,82,1
9954961,82,1
9955925,82,1
9956832,82,1
9956840,82,1
9957189,82,1
9964479,82,1
9971084,82,1
9971769,82,1
9973583,82,1
9973915,82,1
9977171,82,1
9979735,82,1
9983252,82,1
9985344,82,1
9988424,82,1
9989528,82,1
9990038,82,1
9990208,82,1
9990518,82,1
9996451,82,1
9997857,82,1
9999337,82,1
10001905,82,1
10001948,82,1
10002456,82,1
10002545,82,1
10003029,82,1
10010696,82,1
10012788,82,1
10026010,82,1
10026282,82,1
10029737,82,1
10032185,82,1
10032967,82,1
10042652,82,1
10042695,82,1
10043462,82,1
10044132,82,1
10063269,82,1
10066268,82,1
10066330,82,1
10066594,82,1
10066993,82,1
10067000,82,1
10068635,82,1
10069135,82,1
10069259,82,1
10078479,82,1
10079475,82,1
10081429,82,1
10083553,82,1
10086323,82,1
10092064,82,1
10092072,82,1
10094822,82,1
10094873,82,1
10095144,82,1
10095276,82,1
10095500,82,1
10100288,82,1
10100717,82,1
10111905,82,1
10113894,82,1
10114645,82,1
10115110,82,1
10115196,82,1
10115706,82,1
10120203,82,1
10125728,82,1
10127682,82,1
10127836,82,1
10129421,82,1
10129766,82,1
10129944,82,1
10130411,82,1
10130608,82,1
10130969,82,1
10134409,82,1
10139087,82,1
10139095,82,1
10139559,82,1
10139664,82,1
10139931,82,1
10140336,82,1
10140565,82,1
10140786,82,1
10141014,82,1
10141057,82,1
10141332,82,1
10141561,82,1
10141855,82,1
10141952,82,1
10142320,82,1
10142487,82,1
10142754,82,1
10143114,82,1
10143793,82,1
10143920,82,1
10144242,82,1
10145966,82,1
10145990,82,1
10146121,82,1
10150390,82,1
10151346,82,1
10151540,82,1
10152873,82,1
10153152,82,1
10153365,82,1
10153489,82,1
10153675,82,1
10153942,82,1
10154094,82,1
10154221,82,1
10155066,82,1
10155406,82,1
10155805,82,1
10155872,82,1
10156089,82,1
10156275,82,1
10156593,82,1
10156704,82,1
10156836,82,1
10156887,82,1
10157247,82,1
10161155,82,1
10162054,82,1
10162240,82,1
10162283,82,1
10162429,82,1
10162828,82,1
10163069,82,1
10165029,82,1
10165037,82,1
10165053,82,1
10165169,82,1
10165185,82,1
10165371,82,1
10165444,82,1
10166033,82,1
10167099,82,1
10167129,82,1
10167218,82,1
10167226,82,1
10167552,82,1
10167706,82,1
10167943,82,1
10167994,82,1
10168176,82,1
10168648,82,1
10169075,82,1
10169733,82,1
10169903,82,1
10170812,82,1
10171142,82,1
10171223,82,1
10171231,82,1
10188010,82,1
10188843,82,1
10189580,82,1
10190260,82,1
10191941,82,1
10192107,82,1
10192360,82,1
10196390,82,1
10196668,82,1
10196676,82,1
10196684,82,1
10197893,82,1
10203281,82,1
10203559,82,1
10204237,82,1
10204482,82,1
10205675,82,1
10208593,82,1
10209883,82,1
10211853,82,1
10211934,82,1
10211977,82,1
10212043,82,1
10212264,82,1
10213031,82,1
10213155,82,1
10213252,82,1
10213279,82,1
10213538,82,1
10213821,82,1
10213945,82,1
10214046,82,1
10214127,82,1
10214836,82,1
10216596,82,1
10216626,82,1
10216790,82,1
10216812,82,1
10216987,82,1
10217711,82,1
10220445,82,1
10220771,82,1
10221263,82,1
10224254,82,1
10225935,82,1
10226079,82,1
10226117,82,1
10226680,82,1
10227350,82,1
10228837,82,1
10228918,82,1
10228969,82,1
10230602,82,1
10231471,82,1
10231625,82,1
10231862,82,1
10231978,82,1
10232648,82,1
10233393,82,1
10233466,82,1
10233520,82,1
10233644,82,1
10233857,82,1
10234063,82,1
10234179,82,1
10234195,82,1
10234225,82,1
10234551,82,1
10234632,82,1
10234705,82,1
10235515,82,1
10235825,82,1
10236821,82,1
10237240,82,1
10237402,82,1
10238190,82,1
10238514,82,1
10238972,82,1
10240179,82,1
10240276,82,1
10241124,82,1
10241388,82,1
10242651,82,1
10243046,82,1
10243704,82,1
10245987,82,1
10246118,82,1
10246258,82,1
10246444,82,1
10246525,82,1
10249141,82,1
10249966,82,1
10250247,82,1
10250417,82,1
10250557,82,1
10250646,82,1
10250859,82,1
10251669,82,1
10254099,82,1
10254676,82,1
10254846,82,1
10255044,82,1
10263357,82,1
10263365,82,1
10266534,82,1
10268723,82,1
10270566,82,1
10272836,82,1
10273573,82,1
10274448,82,1
10275835,82,1
10275975,82,1
10275983,82,1
10276041,82,1
10276114,82,1
10276149,82,1
10276289,82,1
10276599,82,1
10282793,82,1
10283188,82,1
10283234,82,1
10287485,82,1
10289836,82,1
10290311,82,1
10290389,82,1
10291520,82,1
10291849,82,1
10292829,82,1
10293132,82,1
10293213,82,1
10293345,82,1
10293604,82,1
10294155,82,1
10294171,82,1
10294228,82,1
10294627,82,1
10294872,82,1
10294988,82,1
10295402,82,1
10295666,82,1
10296700,82,1
10296999,82,1
10297073,82,1
10297324,82,1
10297510,82,1
10297790,82,1
10297820,82,1
10297855,82,1
10298290,82,1
10298320,82,1
10298754,82,1
10299084,82,1
10299424,82,1
10299521,82,1
10302247,82,1
10308687,82,1
10319131,82,1
10325425,82,1
10325948,82,1
10328750,82,1
10332359,82,1
10335285,82,1
10336176,82,1
10339310,82,1
10339337,82,1
10339728,82,1
10343164,82,1
10343172,82,1
10345205,82,1
10366784,82,1
10377549,82,1
10378839,82,1
10380051,82,1
10383158,82,1
10383344,82,1
10383956,82,1
10387048,82,1
10390324,82,1
10391711,82,1
10391738,82,1
10391762,82,1
10394397,82,1
10394419,82,1
10396489,82,1
10397000,82,1
10401229,82,1
10402292,82,1
10407332,82,1
10407405,82,1
10413286,82,1
10413464,82,1
10413634,82,1
10413774,82,1
10413820,82,1
10413928,82,1
10413936,82,1
10414134,82,1
10414150,82,1
10414886,82,1
10415106,82,1
10421076,82,1
10421114,82,1
10421211,82,1
10421874,82,1
10421882,82,1
10421947,82,1
10422145,82,1
10422838,82,1
10423184,82,1
10423362,82,1
10423567,82,1
10425861,82,1
10425926,82,1
10425985,82,1
10426183,82,1
10426396,82,1
10426450,82,1
10426493,82,1
10426655,82,1
10426698,82,1
10427007,82,1
10427260,82,1
10427287,82,1
10427295,82,1
10427309,82,1
10427392,82,1
10429352,82,1
10433724,82,1
10436235,82,1
10439870,82,1
10439919,82,1
10439994,82,1
10440399,82,1
10440887,82,1
10441212,82,1
10441522,82,1
10442162,82,1
10442464,82,1
10442472,82,1
10442510,82,1
10443029,82,1
10443274,82,1
10444327,82,1
10444440,82,1
10445331,82,1
10445358,82,1
10450823,82,1
10451390,82,1
10451692,82,1
10451722,82,1
10452230,82,1
10454829,82,1
10455094,82,1
10460225,82,1
10461140,82,1
10461302,82,1
10461671,82,1
10463615,82,1
10465812,82,1
10466894,82,1
10468579,82,1
10468587,82,1
10468625,82,1
10469605,82,1
10469737,82,1
10472592,82,1
10473068,82,1
10473297,82,1
10473394,82,1
10473866,82,1
10475621,82,1
10476059,82,1
10476105,82,1
10476180,82,1
10476377,82,1
10476687,82,1
10477314,82,1
10483438,82,1
10484515,82,1
10485600,82,1
10485902,82,1
10485996,82,1
10486739,82,1
10487824,82,1
10489231,82,1
10489770,82,1
10491090,82,1
10491384,82,1
10491988,82,1
10492038,82,1
10492933,82,1
10493891,82,1
10495606,82,1
10495622,82,1
10498834,82,1
10499172,82,1
10500316,82,1
10501800,82,1
10502084,82,1
10506853,82,1
10511121,82,1
10511210,82,1
10511229,82,1
10511326,82,1
10511458,82,1
10511504,82,1
10512748,82,1
10513191,82,1
10514325,82,1
10518967,82,1
10519408,82,1
10519734,82,1
10519831,82,1
10519920,82,1
10520694,82,1
10521836,82,1
10522034,82,1
10524738,82,1
10526153,82,1
10527842,82,1
10529209,82,1
10529608,82,1
10529624,82,1
10530398,82,1
10530886,82,1
10533346,82,1
10534326,82,1
10534946,82,1
10535225,82,1
10543783,82,1
10543864,82,1
10544283,82,1
10544291,82,1
10587519,82,1
10588205,82,1
10615148,82,1
10615733,82,1
10616128,82,1
10616349,82,1
10630481,82,1
10631992,82,1
10632115,82,1
10633987,82,1
10638032,82,1
10646388,82,1
10648062,82,1
10648119,82,1
10649670,82,1
10655808,82,1
10660682,82,1
10681191,82,1
10691308,82,1
10697721,82,1
10700498,82,1
10704930,82,1
10716009,82,1
10765441,82,1
10771352,82,1
10776346,82,1
10807802,82,1
10807985,82,1
10807993,82,1
10818057,82,1
10850724,82,1
10855203,82,1
10855459,82,1
10860584,82,1
10877665,82,1
10898239,82,1
10904476,82,1
10919805,82,1
10947124,82,1
10953434,82,1
10957332,82,1
10961550,82,1
10986871,82,1
11017678,82,1
11036133,82,1
11044888,82,1
11044896,82,1
11045019,82,1
11045086,82,1
11045094,82,1
11046678,82,1
11048565,82,1
11051264,82,1
11088796,82,1
11091401,82,1
11091622,82,1
11091746,82,1
11091959,82,1
11091967,82,1
11091975,82,1
11092289,82,1
11092521,82,1
11093110,82,1
11093935,82,1
11095067,82,1
11095075,82,1
11095369,82,1
11095598,82,1
11097957,82,1
11101237,82,1
11105208,82,1
11105399,82,1
11105526,82,1
11106158,82,1
11107901,82,1
11108010,82,1
11108541,82,1
11108835,82,1
11109416,82,1
11110635,82,1
11111194,82,1
11111305,82,1
11112905,82,1
11114193,82,1
11125101,82,1
11127937,82,1
11128429,82,1
11130873,82,1
11134216,82,1
11138173,82,1
11138483,82,1
11138491,82,1
11138599,82,1
11140267,82,1
11147156,82,1
11147512,82,1
11147989,82,1
11154748,82,1
11154861,82,1
11154888,82,1
11155027,82,1
11155108,82,1
11155116,82,1
11155612,82,1
11157267,82,1
11157291,82,1
11157453,82,1
11161833,82,1
11164174,82,1
11164484,82,1
11165685,82,1
11167971,82,1
11177705,82,1
11178256,82,1
11178825,82,1
11179430,82,1
11179589,82,1
11179597,82,1
11179910,82,1
11180137,82,1
11181966,82,1
11181982,82,1
11182199,82,1
11182202,82,1
11182784,82,1
11185511,82,1
11189126,82,1
11189142,82,1
11190159,82,1
11190612,82,1
11203188,82,1
11207868,82,1
11209372,82,1
11209615,82,1
11211520,82,1
11211652,82,1
11212136,82,1
11212349,82,1
11212810,82,1
11212896,82,1
11212942,82,1
11213043,82,1
11213221,82,1
11213566,82,1
11214732,82,1
11214775,82,1
11215003,82,1
11215046,82,1
11215070,82,1
11218991,82,1
11219378,82,1
11224789,82,1
11225513,82,1
11229683,82,1
11234741,82,1
11235322,82,1
11235438,82,1
11235519,82,1
11236493,82,1
11238208,82,1
11238372,82,1
11241926,82,1
11241934,82,1
11245905,82,1
11247134,82,1
11247142,82,1
11247460,82,1
11247703,82,1
11249528,82,1
11249544,82,1
11250585,82,1
11251018,82,1
11251972,82,1
11255757,82,1
11258772,82,1
11259736,82,1
11259914,82,1
11260017,82,1
11260165,82,1
11262079,82,1
11263407,82,1
11263490,82,1
11263520,82,1
11264411,82,1
11266848,82,1
11267097,82,1
11267275,82,1
11267305,82,1
11267437,82,1
11267518,82,1
11267925,82,1
11268042,82,1
11268182,82,1
11268352,82,1
11268808,82,1
11268832,82,1
11269804,82,1
11273119,82,1
11273836,82,1
11275316,82,1
11275367,82,1
11275421,82,1
11276592,82,1
11277882,82,1
11278110,82,1
11279699,82,1
11280751,82,1
11281200,82,1
11281936,82,1
11282657,82,1
11283580,82,1
11285303,82,1
11285451,82,1
11286873,82,1
11287292,82,1
11287667,82,1
11287683,82,1
11288078,82,1
11288914,82,1
11289597,82,1
11290986,82,1
11293063,82,1
11297654,82,1
11298995,82,1
11299541,82,1
11300442,82,1
11300930,82,1
11303603,82,1
11304138,82,1
11304731,82,1
11307323,82,1
11308761,82,1
11315822,82,1
11315881,82,1
11315954,82,1
11331836,82,1
11333499,82,1
11333960,82,1
11334827,82,1
11335645,82,1
11337621,82,1
11339594,82,1
11339667,82,1
11343648,82,1
11345462,82,1
11346779,82,1
11347694,82,1
11350741,82,1
11351349,82,1
11351446,82,1
11352213,82,1
11352442,82,1
11352566,82,1
11352671,82,1
11352833,82,1
11352965,82,1
11352981,82,1
11353104,82,1
11353147,82,1
11354690,82,1
11356472,82,1
11356510,82,1
11356642,82,1
11358718,82,1
11362227,82,1
11364963,82,1
11367067,82,1
11368586,82,1
11368756,82,1
11368764,82,1
11370041,82,1
11370505,82,1
11370564,82,1
11370602,82,1
11370947,82,1
11371722,82,1
11372044,82,1
11372060,82,1
11373652,82,1
11373970,82,1
11376171,82,1
11377909,82,1
11377925,82,1
11378115,82,1
11379278,82,1
11379308,82,1
11380225,82,1
11382279,82,1
11382791,82,1
11382821,82,1
11383607,82,1
11383690,82,1
11383984,82,1
11384026,82,1
11384050,82,1
11384751,82,1
11384778,82,1
11385278,82,1
11386827,82,1
11388129,82,1
11388226,82,1
11389435,82,1
11389532,82,1
11389680,82,1
11390166,82,1
11391189,82,1
11391243,82,1
11391359,82,1
11391367,82,1
11393483,82,1
11393505,82,1
11393734,82,1
11394714,82,1
11394927,82,1
11394978,82,1
11395419,82,1
11395613,82,1
11396075,82,1
11396563,82,1
11396660,82,1
11401028,82,1
11401036,82,1
11401931,82,1
11402067,82,1
11402202,82,1
11402717,82,1
11403624,82,1
11403926,82,1
11404809,82,1
11405864,82,1
11407956,82,1
11408200,82,1
11408278,82,1
11408308,82,1
11412267,82,1
11414790,82,1
11418443,82,1
11418664,82,1
11420170,82,1
11420227,82,1
11421460,82,1
11421479,82,1
11421649,82,1
11421746,82,1
11423226,82,1
11424796,82,1
11426101,82,1
11426225,82,1
11427868,82,1
11429429,82,1
11430249,82,1
11431008,82,1
11432292,82,1
11432853,82,1
11435682,82,1
11436026,82,1
11436239,82,1
11436344,82,1
11436417,82,1
11437480,82,1
11438118,82,1
11438657,82,1
11440422,82,1
11441224,82,1
11442867,82,1
11443006,82,1
11443200,82,1
11443618,82,1
11444436,82,1
11445033,82,1
11445874,82,1
11446218,82,1
11446811,82,1
11446846,82,1
11447354,82,1
11448083,82,1
11450460,82,1
11450479,82,1
11450843,82,1
11452552,82,1
11452609,82,1
11452633,82,1
11453451,82,1
11454032,82,1
11454385,82,1
11454857,82,1
11455438,82,1
11456299,82,1
11456760,82,1
11457430,82,1
11457457,82,1
11458100,82,1
11458224,82,1
11458461,82,1
11459271,82,1
11459344,82,1
11460954,82,1
11464550,82,1
11465255,82,1
11465301,82,1
11465964,82,1
11466197,82,1
11467231,82,1
11467258,82,1
11467509,82,1
11467649,82,1
11467657,82,1
11473045,82,1
11473126,82,1
11473843,82,1
11474335,82,1
11474408,82,1
11474718,82,1
11475765,82,1
11475870,82,1
11477172,82,1
11479426,82,1
11479582,82,1
11479701,82,1
11479930,82,1
11480378,82,1
11480602,82,1
11480785,82,1
11480866,82,1
11480947,82,1
11482605,82,1
11483024,82,1
11483393,82,1
11483458,82,1
11483709,82,1
11483717,82,1
