"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PointMeasureExpected","RMSR","WMLE","Group","Model","Recoding","ItemID"
16,0.76,1,664,236,0.09,0.86,-3.67,0.81,-2.09,0,0.5,1,77.9,72.5,0.43,0.4,0.76,1," R"," ."," M04OAT1.2_L04"
17,-0.53,2,664,375,0.09,1.1,2.5,0.99,-0.12,0.13,0.48,1,65.5,72.1,0.51,0.45,-0.53,1," R"," ."," M04OAT3.5_M06"
18,0.71,1,664,242,0.09,0.99,-0.21,0.95,-0.48,0,0.44,1,74.1,72.2,0.44,0.43,0.71,1," R"," ."," M04OAT2.4_L01"
19,-0.5,2,664,349,0.09,1.09,2.21,1.05,0.73,0.32,0.49,1,67,71.9,0.51,0.44,-0.5,1," R"," ."," M04OAT1.1_H11"
20,0.77,1,664,235,0.09,1.35,8.13,1.36,3.37,0,0.27,1,59.8,72.5,0.43,0.5,0.77,1," R"," ."," M04GEO1.1_M06"
21,-0.46,2,664,367,0.09,0.92,-2.16,0.83,-2.33,0.13,0.56,1,72.4,71.6,0.51,0.41,-0.46,1," R"," ."," M04NBT2.5_L02"
22,-0.04,1,664,332,0.09,1.24,6.53,1.25,3.14,0,0.37,1,57.4,70,0.49,0.49,-0.04,1," R"," ."," M04GEO1.1_H11"
23,-0.24,2,664,338,0.09,1.13,3.45,1.16,2.09,0.15,0.44,1,64.7,70.5,0.5,0.46,-0.24,1," R"," ."," M04MED1.3_M06"
24,-0.15,1,664,345,0.09,1.11,3.01,1.08,1.13,0,0.45,1,62.1,70.2,0.49,0.46,-0.15,1," R"," ."," M04NBT1.1_L04"
25,-0.21,2,664,397,0.09,1.05,1.41,1.06,0.82,-0.37,0.48,1,67.8,70.4,0.5,0.45,-0.21,1," R"," ."," M04GEO1.2_M08"
26,1.04,1,664,204,0.1,1.12,2.68,1.16,1.43,0,0.35,1,70.8,74.4,0.41,0.44,1.04,1," R"," ."," M04NBT1.1_H12"
27,-0.12,2,664,360,0.09,1.07,1.89,1.02,0.25,-0.15,0.47,1,66.2,70.1,0.49,0.45,-0.12,1," R"," ."," M04NOF2.4AM06"
28,1.53,1,664,154,0.1,1.08,1.48,1.18,1.26,0,0.32,1,77.6,78.8,0.37,0.4,1.53,1," R"," ."," M04NBT2.6_L01"
29,-0.03,2,664,321,0.09,0.83,-5.09,0.76,-3.49,0.08,0.56,1,78.4,70,0.48,0.4,-0.03,1," R"," ."," M04OAT1.1_L02"
30,0.01,1,664,326,0.09,0.9,-3.01,0.88,-1.66,0,0.53,1,75.6,70,0.48,0.42,0.01,1," R"," ."," M04NOF2.3BM07"
31,0.02,2,664,299,0.09,0.89,-3.21,0.82,-2.52,0.21,0.53,1,75.4,70,0.48,0.41,0.02,1," R"," ."," M04OAT1.1_M08"
32,2.01,1,664,113,0.11,1.34,4.7,1.53,2.78,0,0.16,1,79.5,83.5,0.33,0.4,2.01,1," R"," ."," M04NOF2.3BH12"
33,0.04,2,664,323,0.09,0.87,-3.96,0.78,-3.15,0,0.55,1,75.4,70,0.48,0.41,0.04,1," R"," ."," M04NOF1.2_L02"
34,0.95,1,664,214,0.09,1,0.04,0.93,-0.69,0,0.42,1,74.3,73.7,0.42,0.42,0.95,1," R"," ."," M04MED2.4_L03"
35,0.17,2,664,303,0.09,0.88,-3.54,0.81,-2.65,0.03,0.53,1,76.2,70,0.47,0.41,0.17,1," R"," ."," M04NOF1.2_L01"
36,0.65,1,664,249,0.09,1.07,1.71,1.01,0.11,0,0.41,1,69.9,71.8,0.44,0.44,0.65,1," R"," ."," M04MED2.4_H09"
37,0.34,2,664,296,0.09,1.18,4.87,1.12,1.46,-0.08,0.39,1,61.4,70.5,0.46,0.48,0.34,1," R"," ."," M04NBT2.4_H11"
38,1.43,1,664,164,0.1,1.13,2.51,1.13,1,0,0.32,1,75.4,77.8,0.38,0.42,1.43,1," R"," ."," M04NBT2.6_H09"
39,0.63,2,664,280,0.09,0.93,-1.86,0.84,-1.78,-0.23,0.51,1,73.8,71.7,0.44,0.42,0.63,1," R"," ."," M04MED1.2_H09"
40,0.66,2,664,278,0.09,0.87,-3.43,0.78,-2.53,-0.25,0.54,1,76.7,71.9,0.44,0.4,0.66,1," R"," ."," M04NOF2.4AL03"
41,0.67,2,664,227,0.09,1.01,0.32,0.95,-0.48,0.17,0.41,1,70.5,72,0.44,0.43,0.67,1," R"," ."," M04NOF1.1_L01"
42,0.74,2,664,260,0.09,0.95,-1.2,0.88,-1.33,-0.18,0.49,1,73.2,72.4,0.43,0.42,0.74,1," R"," ."," M04MED1.3_H12"
43,0.75,2,664,231,0.09,0.98,-0.44,0.92,-0.83,0.05,0.44,1,72.1,72.4,0.43,0.42,0.75,1," R"," ."," M04OAT3.5_L02"
44,0.78,2,664,262,0.09,0.91,-2.43,0.85,-1.56,-0.23,0.51,1,77,72.6,0.43,0.41,0.78,1," R"," ."," M04NBT1.3_L01"
45,0.93,2,664,233,0.09,0.97,-0.76,0.9,-0.95,-0.14,0.46,1,75.2,73.6,0.42,0.41,0.93,1," R"," ."," M04NBT2.4_H09"
46,0.97,2,664,181,0.09,0.98,-0.37,0.92,-0.69,0.29,0.38,1,74.8,73.9,0.42,0.42,0.97,1," R"," ."," M04NBT2.5_H10"
47,1.55,2,664,176,0.1,1.2,3.61,1.21,1.47,-0.23,0.34,1,75.1,79,0.37,0.42,1.55,1," R"," ."," M04NBT2.5_H09"
48,1.73,2,664,123,0.11,1.04,0.74,1.18,1.23,0.16,0.28,1,80.4,80.7,0.36,0.38,1.73,1," R"," ."," M04NOF1.1_H11"
